invoice_id,invoice_number,supplier_id,department_id,po_id,invoice_date,invoice_amount,currency,payment_terms_days,due_date,invoice_status,missing_po_flag,round_amount_flag,high_value_invoice_flag,invoice_due_days,duplicate_invoice_flag,supplier_name,supplier_category,supplier_country,onboarding_date,tax_id_clean,missing_tax_id_flag,bank_account,missing_bank_account_flag,department_name,business_unit,approval_threshold,po_supplier_id,po_department_id,po_date,po_amount,po_approval_status,po_buyer,payment_count,first_payment_date,last_payment_date,total_paid_amount,weekend_payment_flag,cash_payment_flag,pending_or_failed_payment_flag,payment_methods,payment_statuses,paid_flag,days_to_payment,days_late,payment_before_invoice_flag,late_payment_flag,very_late_payment_flag,payment_amount_difference,payment_amount_difference_pct,payment_amount_mismatch_flag,po_supplier_mismatch_flag,po_department_mismatch_flag,po_amount_difference,po_amount_difference_pct,invoice_exceeds_po_amount_flag,po_not_approved_flag,above_department_threshold_flag,invoice_month,invoice_quarter,invoice_year,audit_payment_status,duplicate_invoice_strict_flag,duplicate_invoice_number_amount_flag,previous_invoice_date_same_supplier_amount,days_since_previous_same_amount,same_supplier_same_amount_close_date_flag,audit_duplicate_risk_flag,audit_raw_risk_score,audit_rule_count,R01_missing_po_flag,R02_audit_duplicate_risk_flag,R03_round_amount_flag,R04_high_value_invoice_flag,R05_missing_tax_id_flag,R06_payment_before_invoice_flag,R07_very_late_payment_flag,R08_payment_amount_mismatch_flag,R09_weekend_payment_flag,R10_cash_payment_flag,R11_pending_or_failed_payment_flag,R12_po_supplier_mismatch_flag,R13_po_department_mismatch_flag,R14_invoice_exceeds_po_amount_flag,R15_po_not_approved_flag,R16_above_department_threshold_flag,audit_risk_score,audit_risk_level,primary_risk_driver
INV0007267,FCT-830816,SUP00002,DPT001,,2024-07-12,18339.2,DZD,90,2024-10-10,Validated,1,0,0,90,0,Supplier_0002,Training,Germany,2018-07-07,TAX-77575471,0,DZ797161493162,0,Finance,Corporate,50000,,,,,,,1,2024-09-27,2024-09-27,18229.42,0,0,0,Bank Transfer,Completed,1,77.0,-13.0,0,0,0,-109.78000000000247,-0.5986084452975182,0,0,0,,,0,0,0,7,3,2024,Paid On Time or Early,0,0,,,0,0,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,Low Risk,R01 - Invoice without purchase order
INV0007268,FCT-762833,SUP00142,DPT001,PO0000939,2024-11-13,4201.62,DZD,60,2025-01-12,Disputed,0,0,0,60,0,Supplier_0142,Consulting,Tunisia,2023-04-22,TAX-38844204,0,DZ450187040369,0,Finance,Corporate,50000,SUP00142,DPT001,2024-11-05,4016.09,Approved,Buyer_B,1,2025-02-06,2025-02-06,4110.17,0,0,0,Bank Transfer,Completed,1,85.0,25.0,0,1,0,-91.44999999999982,-2.176541429258234,0,0,0,185.52999999999975,4.6196673879320365,0,0,0,11,4,2024,Late Payment,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0007269,FCT-557042,SUP00101,DPT001,PO0004119,2024-06-26,325.31,DZD,45,2024-08-10,Pending Review,0,0,0,45,0,Supplier_0101,Professional Services,United Arab Emirates,2019-09-04,TAX-68996595,0,DZ573454474196,0,Finance,Corporate,50000,SUP00101,DPT001,2024-04-18,2128.63,Approved,Buyer_E,1,2024-08-04,2024-08-04,328.33,1,0,0,Bank Transfer,Completed,1,39.0,-6.0,0,0,0,3.019999999999982,0.9283452706648987,0,0,0,-1803.3200000000002,-84.71740039368044,0,0,0,6,2,2024,Paid On Time or Early,0,0,,,0,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.69,Low Risk,R09 - Weekend payment
INV0007270,FCT-372626,SUP00002,DPT004,PO0001423,2024-01-30,29708.79,DZD,30,2024-02-29,Disputed,0,0,0,30,0,Supplier_0002,Training,Germany,2018-07-07,TAX-77575471,0,DZ797161493162,0,Operations,Technology,10000,SUP00002,DPT004,2024-04-15,1598.69,Approved,Buyer_E,1,2024-02-29,2024-02-29,28736.73,0,0,0,Bank Transfer,Completed,1,30.0,0.0,0,0,0,-972.0600000000013,-3.271960924696029,0,0,0,28110.100000000002,1758.3208752165838,1,0,1,1,1,2024,Paid On Time or Early,0,0,,,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,8.6,Low Risk,R14 - Invoice exceeds PO amount
INV0007271,FCT-765885,SUP00019,DPT011,,2024-11-25,45972.4,DZD,30,2024-12-25,Validated,1,0,0,30,0,Supplier_0019,Marketing Services,France,2023-03-01,TAX-89031746,0,DZ518211674071,0,Logistics,Technology,25000,,,,,,,1,2025-01-17,2025-01-17,45788.58,0,0,0,Bank Transfer,Completed,1,53.0,23.0,0,1,0,-183.8199999999997,-0.3998486048150623,0,0,0,,,0,0,1,11,4,2024,Late Payment,0,0,,,0,0,18,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9.68,Low Risk,R01 - Invoice without purchase order
INV0007272,FCT-916574,SUP00010,DPT005,PO0000545,2024-04-16,2700.35,DZD,60,2024-06-15,Validated,0,0,0,60,0,Supplier_0010,Facilities,Algeria,2023-12-23,TAX-49419063,0,DZ585047589637,0,Sales,Technology,10000,SUP00010,DPT005,2024-07-29,23026.86,Approved,Buyer_C,1,2024-06-21,2024-06-21,2709.63,0,0,0,Card,Completed,1,66.0,6.0,0,1,0,9.2800000000002,0.34365915529469143,0,0,0,-20326.510000000002,-88.27304287254103,0,0,0,4,2,2024,Late Payment,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0007273,FCT-989718,SUP00025,DPT002,,2024-10-08,49418.32,EUR,30,2024-11-07,Validated,1,0,0,30,0,Supplier_0025,Facilities,Algeria,2015-09-14,TAX-23709403,0,DZ177384115099,0,Procurement,Operations,50000,,,,,,,1,2024-11-08,2024-11-08,49617.74,0,0,0,Bank Transfer,Completed,1,31.0,1.0,0,1,0,199.41999999999825,0.4035345596531777,0,0,0,,,0,0,0,10,4,2024,Late Payment,0,0,,,0,0,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,Low Risk,R01 - Invoice without purchase order
INV0007274,FCT-330882,SUP00313,DPT003,PO0001445,2024-01-31,859.07,DZD,45,2024-03-16,Validated,0,0,0,45,0,Supplier_0313,Consulting,Spain,2019-02-21,TAX-37707918,0,DZ943002722677,0,IT,Operations,5000,SUP00313,DPT003,2024-11-25,7115.87,Approved,Buyer_D,1,2024-05-05,2024-05-05,838.79,1,0,0,Bank Transfer,Completed,1,95.0,50.0,0,1,1,-20.280000000000086,-2.360692376639865,0,0,0,-6256.8,-87.92740733037563,0,0,0,1,1,2024,Very Late Payment,0,0,,,0,0,15,2,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,8.06,Low Risk,R07 - Very late payment
INV0007275,FCT-690947,SUP00006,DPT007,PO0003961,2024-12-17,8395.28,DZD,45,2025-01-31,Disputed,0,0,0,45,0,Supplier_0006,Telecom,Algeria,2022-03-07,TAX-29075914,0,DZ251200763719,0,Human Resources,Corporate,25000,SUP00006,DPT007,2024-10-09,3489.32,Approved,Buyer_E,1,2025-02-11,2025-02-11,8568.3,0,0,0,Bank Transfer,Completed,1,56.0,11.0,0,1,0,173.01999999999862,2.0609199454931653,0,0,0,4905.960000000001,140.5993144796121,1,0,0,12,4,2024,Late Payment,0,0,,,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5.38,Low Risk,R14 - Invoice exceeds PO amount
INV0007276,FCT-562126,SUP00291,DPT003,PO0001104,2024-12-02,4894.03,DZD,45,2025-01-16,Disputed,0,0,0,45,0,Supplier_0291,Office Supplies,Algeria,2019-01-17,TAX-71306949,0,DZ663390601028,0,IT,Operations,5000,SUP00291,DPT003,2024-10-20,27454.56,Pending,Buyer_F,0,,,0.0,0,0,0,Not Paid,Not Paid,0,,,0,0,0,,,0,0,0,-22560.530000000002,-82.17407235810737,0,1,0,12,4,2024,Unpaid,0,0,,,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6.45,Low Risk,R15 - PO not approved
INV0007277,FCT-656502,SUP00009,DPT006,PO0000751,2024-01-26,1289.84,DZD,45,2024-03-11,Validated,0,0,0,45,0,Supplier_0009,IT Services,Algeria,2016-04-01,TAX-57792402,0,DZ840812148954,0,Marketing,Support,100000,SUP00009,DPT006,2024-11-04,3196.32,Approved,Buyer_B,1,2024-03-17,2024-03-17,1289.71,1,0,1,Bank Transfer,Pending,1,51.0,6.0,0,1,0,-0.12999999999988177,-0.010078769459768792,0,0,0,-1906.4800000000002,-59.646093006958,0,0,0,1,1,2024,Payment Issue,0,0,,,0,0,12,2,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,6.45,Low Risk,R11 - Pending or failed payment
INV0007278,FCT-197896,SUP00025,DPT006,PO0003610,2024-12-09,4503.47,DZD,30,2025-01-08,Validated,0,0,0,30,0,Supplier_0025,Facilities,Algeria,2015-09-14,TAX-23709403,0,DZ177384115099,0,Marketing,Support,100000,SUP00025,DPT006,2024-09-15,5477.93,Approved,Buyer_A,1,2025-01-09,2025-01-09,4472.01,0,0,0,Bank Transfer,Completed,1,31.0,1.0,0,1,0,-31.460000000000036,-0.6985724341452265,0,0,0,-974.46,-17.788836294001566,0,0,0,12,4,2024,Late Payment,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0007279,FCT-788084,SUP00146,DPT003,PO0003497,2024-10-17,5793.68,DZD,30,2024-11-16,Pending Review,0,0,0,30,0,Supplier_0146,Consulting,Algeria,2023-11-13,TAX-45970851,0,DZ331680126110,0,IT,Operations,5000,SUP00146,DPT003,2024-10-21,6165.86,Approved,Buyer_E,1,2024-11-14,2024-11-14,5697.41,0,0,0,Bank Transfer,Completed,1,28.0,-2.0,0,0,0,-96.27000000000044,-1.6616381988649775,0,0,0,-372.1799999999994,-6.036140943842374,0,0,1,10,4,2024,Paid On Time or Early,0,0,,,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.23,Low Risk,R16 - Above department approval threshold
INV0007280,FCT-615277,SUP00215,DPT010,PO0001496,2024-11-26,1528.22,EUR,90,2025-02-24,Validated,0,0,0,90,0,Supplier_0215,Consulting,France,2019-01-23,TAX-81775974,0,DZ464494655345,0,Customer Support,Corporate,10000,SUP00215,DPT010,2024-08-27,2721.58,Approved,Buyer_E,1,2025-03-02,2025-03-02,1525.09,1,0,0,Bank Transfer,Completed,1,96.0,6.0,0,1,0,-3.130000000000109,-0.20481344309066166,0,0,0,-1193.36,-43.848058848169075,0,0,0,11,4,2024,Late Payment,0,0,,,0,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.69,Low Risk,R09 - Weekend payment
INV0007281,FCT-554182,SUP00009,DPT007,PO0005095,2024-03-25,13048.93,DZD,30,2024-04-24,Validated,0,0,0,30,0,Supplier_0009,IT Services,Algeria,2016-04-01,TAX-57792402,0,DZ840812148954,0,Human Resources,Corporate,25000,SUP00009,DPT007,2024-09-22,3390.69,Approved,Buyer_A,0,,,0.0,0,0,0,Not Paid,Not Paid,0,,,0,0,0,,,0,0,0,9658.24,284.84585733287327,1,0,0,3,1,2024,Unpaid,0,0,,,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5.38,Low Risk,R14 - Invoice exceeds PO amount
INV0007282,FCT-402979,SUP00213,DPT002,PO0004432,2024-05-13,2741.09,DZD,60,2024-07-12,Pending Review,0,0,0,60,0,Supplier_0213,Telecom,France,2024-05-16,TAX-40251696,0,DZ187129134374,0,Procurement,Operations,50000,SUP00213,DPT002,2024-10-14,13864.76,Approved,Buyer_B,1,2024-07-03,2024-07-03,2676.67,0,0,0,Bank Transfer,Completed,1,51.0,-9.0,0,0,0,-64.42000000000007,-2.350159972857515,0,0,0,-11123.67,-80.22980563673659,0,0,0,5,2,2024,Paid On Time or Early,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0007283,FCT-925675,SUP00010,DPT003,,2024-07-02,3971.49,DZD,15,2024-07-17,Validated,1,0,0,15,0,Supplier_0010,Facilities,Algeria,2023-12-23,TAX-49419063,0,DZ585047589637,0,IT,Operations,5000,,,,,,,1,2024-07-07,2024-07-07,3977.36,1,0,0,Bank Transfer,Completed,1,5.0,-10.0,0,0,0,5.870000000000346,0.14780346922692356,0,0,0,,,0,0,0,7,3,2024,Paid On Time or Early,0,0,,,0,0,17,2,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9.14,Low Risk,R01 - Invoice without purchase order
INV0007284,FCT-843514,SUP00003,DPT004,PO0000498,2024-06-24,31695.83,DZD,30,2024-07-24,Validated,0,0,0,30,0,Supplier_0003,Office Supplies,Turkey,2024-05-16,TAX-67358568,0,DZ131354515251,0,Operations,Technology,10000,SUP00003,DPT004,2024-05-10,3584.28,Approved,Buyer_E,1,2024-07-22,2024-07-22,30856.15,0,0,0,Bank Transfer,Completed,1,28.0,-2.0,0,0,0,-839.6800000000003,-2.649181296088477,0,0,0,28111.550000000003,784.3011706674703,1,0,1,6,2,2024,Paid On Time or Early,0,0,,,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,8.6,Low Risk,R14 - Invoice exceeds PO amount
INV0007285,FCT-669656,SUP00024,DPT007,,2024-09-21,100000.0,DZD,60,2024-11-20,Validated,1,1,1,60,0,Supplier_0024,Professional Services,Morocco,2015-07-19,TAX-49065297,0,DZ207019313230,0,Human Resources,Corporate,25000,,,,,,,1,2024-12-08,2024-12-08,99168.51,1,0,1,Bank Transfer,Pending,1,78.0,18.0,0,1,0,-831.4900000000052,-0.8314900000000052,0,0,0,,,0,0,1,9,3,2024,Payment Issue,0,0,,,0,0,48,6,12,0,6,12,0,0,0,0,5,0,7,0,0,0,0,6,25.81,Medium Risk,R04 - High-value invoice
INV0007286,FCT-680923,SUP00025,DPT006,PO0005184,2024-11-29,445.44,DZD,60,2025-01-28,Pending Review,0,0,0,60,0,Supplier_0025,Facilities,Algeria,2015-09-14,TAX-23709403,0,DZ177384115099,0,Marketing,Support,100000,SUP00025,DPT006,2024-04-03,145678.0,Approved,Buyer_C,0,,,0.0,0,0,0,Not Paid,Not Paid,0,,,0,0,0,,,0,0,0,-145232.56,-99.69422973956259,0,0,0,11,4,2024,Unpaid,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0007287,FCT-910846,SUP00004,DPT004,,2024-11-14,4495.02,DZD,45,2024-12-29,Validated,1,0,0,45,0,Supplier_0004,Professional Services,Turkey,2019-12-31,TAX-81427183,0,DZ687031845818,0,Operations,Technology,10000,,,,,,,1,2025-01-21,2025-01-21,4469.76,0,0,0,Bank Transfer,Completed,1,68.0,23.0,0,1,0,-25.26000000000022,-0.5619552304550417,0,0,0,,,0,0,0,11,4,2024,Late Payment,0,0,,,0,0,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,Low Risk,R01 - Invoice without purchase order
INV0007288,FCT-761352,SUP00006,DPT012,PO0000349,2024-11-19,6804.32,EUR,30,2024-12-19,Validated,0,0,0,30,0,Supplier_0006,Telecom,Algeria,2022-03-07,TAX-29075914,0,DZ251200763719,0,General Administration,Support,5000,SUP00006,DPT012,2024-11-04,10592.69,Approved,Buyer_E,1,2024-11-22,2024-11-22,6725.9,0,0,0,Card,Completed,1,3.0,-27.0,0,0,0,-78.42000000000007,-1.1525031156676946,0,0,0,-3788.370000000001,-35.76400328906067,0,0,1,11,4,2024,Paid On Time or Early,0,0,,,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.23,Low Risk,R16 - Above department approval threshold
INV0007289,FCT-538441,SUP00030,DPT009,PO0001994,2024-04-29,4547.62,DZD,45,2024-06-13,Validated,0,0,0,45,0,Supplier_0030,Logistics,France,2015-10-04,MISSING_TAX_ID,1,DZ991349611623,0,Risk Management,Commercial,10000,SUP00030,DPT009,2024-07-28,11881.05,Approved,Buyer_A,1,2024-06-23,2024-06-23,4507.03,1,0,0,Bank Transfer,Completed,1,55.0,10.0,0,1,0,-40.590000000000146,-0.8925547868995243,0,0,0,-7333.429999999999,-61.72375337196628,0,0,0,4,2,2024,Late Payment,0,0,,,0,0,15,2,0,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,8.06,Low Risk,R05 - Supplier missing tax ID
INV0007290,FCT-455138,SUP00007,DPT002,PO0000120,2024-01-05,16145.24,DZD,30,2024-02-04,Validated,0,0,0,30,0,Supplier_0007,Telecom,Germany,2020-06-10,TAX-28957574,0,DZ232177361339,0,Procurement,Operations,50000,SUP00007,DPT002,2024-09-10,770.66,Approved,Buyer_F,1,2024-02-10,2024-02-10,16002.74,1,0,0,Bank Transfer,Completed,1,36.0,6.0,0,1,0,-142.5,-0.8826130797684023,0,0,0,15374.58,1994.9887109750086,1,0,0,1,1,2024,Late Payment,0,0,,,0,0,15,2,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,8.06,Low Risk,R14 - Invoice exceeds PO amount
INV0007291,FCT-307261,SUP00074,DPT001,,2024-03-05,9511.38,DZD,30,2024-04-04,Validated,1,0,0,30,0,Supplier_0074,Telecom,United Arab Emirates,2022-05-17,TAX-76465963,0,DZ627194192638,0,Finance,Corporate,50000,,,,,,,1,2024-05-25,2024-05-25,9510.86,1,0,0,Bank Transfer,Completed,1,81.0,51.0,0,1,1,-0.5199999999986176,-0.005467135158080296,0,0,0,,,0,0,0,3,1,2024,Very Late Payment,0,0,,,0,0,27,3,12,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,14.52,Low Risk,R01 - Invoice without purchase order
INV0007292,FCT-738098,SUP00018,DPT005,PO0002173,2024-03-06,3012.7,DZD,45,2024-04-20,Validated,0,0,0,45,0,Supplier_0018,Marketing Services,Algeria,2018-01-24,TAX-35280674,0,DZ775239389152,0,Sales,Technology,10000,SUP00018,DPT004,2024-11-29,3483.95,Approved,Buyer_E,1,2024-04-21,2024-04-21,3057.9,1,0,0,Check,Completed,1,46.0,1.0,0,1,0,45.20000000000027,1.5003153317622158,0,0,1,-471.25,-13.52631352344322,0,0,0,3,1,2024,Late Payment,0,0,,,0,0,17,2,0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,9.14,Low Risk,R13 - PO department mismatch
INV0007293,FCT-857599,SUP00003,DPT005,,2024-10-10,13372.55,DZD,45,2024-11-24,Validated,1,0,0,45,0,Supplier_0003,Office Supplies,Turkey,2024-05-16,TAX-67358568,0,DZ131354515251,0,Sales,Technology,10000,,,,,,,1,2024-11-09,2024-11-09,13652.99,1,0,1,Check,Failed,1,30.0,-15.0,0,0,0,280.4400000000005,2.0971318110607218,0,0,0,,,0,0,1,10,4,2024,Payment Issue,0,0,,,0,0,30,4,12,0,0,0,0,0,0,0,5,0,7,0,0,0,0,6,16.13,Medium Risk,R01 - Invoice without purchase order
INV0007294,FCT-294942,SUP00010,DPT004,PO0003350,2024-05-29,10230.34,DZD,30,2024-06-28,Validated,0,0,0,30,0,Supplier_0010,Facilities,Algeria,2023-12-23,TAX-49419063,0,DZ585047589637,0,Operations,Technology,10000,SUP00010,DPT004,2024-05-11,13414.53,Approved,Buyer_E,1,2024-07-17,2024-07-17,10383.91,0,0,0,Bank Transfer,Completed,1,49.0,19.0,0,1,0,153.5699999999997,1.5011231298275494,0,0,0,-3184.1900000000005,-23.73687337536239,0,0,1,5,2,2024,Late Payment,0,0,,,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.23,Low Risk,R16 - Above department approval threshold
INV0007295,FCT-262123,SUP00021,DPT002,,2024-05-17,9880.78,DZD,60,2024-07-16,Validated,1,0,0,60,0,Supplier_0021,Maintenance,Algeria,2019-10-26,MISSING_TAX_ID,1,DZ297270294830,0,Procurement,Operations,50000,,,,,,,1,2024-08-03,2024-08-03,10085.78,1,0,0,Bank Transfer,Completed,1,78.0,18.0,0,1,0,205.0,2.0747349905574257,0,0,0,,,0,0,0,5,2,2024,Late Payment,0,0,,,0,0,27,3,12,0,0,0,10,0,0,0,5,0,0,0,0,0,0,0,14.52,Low Risk,R01 - Invoice without purchase order
INV0007296,FCT-545247,SUP00015,DPT002,,2024-09-30,4995.62,DZD,30,2024-10-30,Validated,1,0,0,30,0,Supplier_0015,Telecom,Algeria,2017-08-14,TAX-59737421,0,DZ331706763391,0,Procurement,Operations,50000,,,,,,,1,2024-10-31,2024-10-31,5076.26,0,0,1,Bank Transfer,Failed,1,31.0,1.0,0,1,0,80.64000000000033,1.6142140515091286,0,0,0,,,0,0,0,9,3,2024,Payment Issue,0,0,,,0,0,19,2,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10.22,Low Risk,R01 - Invoice without purchase order
INV0007297,FCT-966265,SUP00135,DPT010,,2024-01-27,8334.89,DZD,30,2024-02-26,Validated,1,0,0,30,0,Supplier_0135,Consulting,Algeria,2024-01-29,TAX-95763021,0,DZ598959121041,0,Customer Support,Corporate,10000,,,,,,,1,2024-03-10,2024-03-10,8326.92,1,0,0,Bank Transfer,Completed,1,43.0,13.0,0,1,0,-7.969999999999345,-0.09562213778465398,0,0,0,,,0,0,0,1,1,2024,Late Payment,0,0,,,0,0,17,2,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9.14,Low Risk,R01 - Invoice without purchase order
INV0007298,FCT-587830,SUP00097,DPT011,PO0002602,2024-05-19,6805.23,DZD,45,2024-07-03,Validated,0,0,0,45,0,Supplier_0097,IT Services,Spain,2023-02-22,TAX-84451040,0,DZ209772067788,0,Logistics,Technology,25000,SUP00097,DPT011,2024-04-13,2713.13,Approved,Buyer_E,1,2024-07-28,2024-07-28,6773.27,1,0,0,Bank Transfer,Completed,1,70.0,25.0,0,1,0,-31.959999999999127,-0.46963879251691903,0,0,0,4092.0999999999995,150.8257989849362,1,0,0,5,2,2024,Late Payment,0,0,,,0,0,15,2,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,8.06,Low Risk,R14 - Invoice exceeds PO amount
INV0007299,FCT-923856,SUP00238,DPT004,,2024-05-26,4250.01,DZD,30,2024-06-25,Validated,1,0,0,30,0,Supplier_0238,Facilities,Algeria,2018-03-03,TAX-36067501,0,DZ240181903876,0,Operations,Technology,10000,,,,,,,1,2024-07-23,2024-07-23,4364.48,0,0,0,Bank Transfer,Completed,1,58.0,28.0,0,1,0,114.46999999999935,2.693405427281332,0,0,0,,,0,0,0,5,2,2024,Late Payment,0,0,,,0,0,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,Low Risk,R01 - Invoice without purchase order
INV0007300,FCT-389873,SUP00055,DPT006,PO0004216,2024-03-16,10415.67,DZD,30,2024-04-15,Validated,0,0,0,30,0,Supplier_0055,Marketing Services,Tunisia,2019-11-22,TAX-13622836,0,DZ605100761100,0,Marketing,Support,100000,SUP00055,DPT006,2024-11-17,23997.54,Approved,Buyer_F,1,2024-04-30,2024-04-30,10420.69,0,0,0,Bank Transfer,Completed,1,45.0,15.0,0,1,0,5.020000000000437,0.0481966114517879,0,0,0,-13581.87,-56.59692618493396,0,0,0,3,1,2024,Late Payment,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0007301,FCT-442942,SUP00010,DPT001,PO0004913,2024-04-28,11386.47,DZD,30,2024-05-28,Validated,0,0,0,30,0,Supplier_0010,Facilities,Algeria,2023-12-23,TAX-49419063,0,DZ585047589637,0,Finance,Corporate,50000,SUP00113,DPT001,2024-04-26,37177.31,Approved,Buyer_A,1,2024-05-21,2024-05-21,11196.24,0,0,0,Bank Transfer,Completed,1,23.0,-7.0,0,0,0,-190.22999999999956,-1.6706670284996104,0,1,0,-25790.839999999997,-69.37252856648315,0,0,0,4,2,2024,Paid On Time or Early,0,0,,,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10.75,Low Risk,R12 - PO supplier mismatch
INV0007302,FCT-494391,SUP00027,DPT007,,2024-10-29,11392.34,DZD,45,2024-12-13,Validated,1,0,0,45,0,Supplier_0027,Logistics,Algeria,2023-03-17,TAX-66905452,0,DZ257811860308,0,Human Resources,Corporate,25000,,,,,,,1,2024-11-25,2024-11-25,11484.16,0,0,0,Bank Transfer,Completed,1,27.0,-18.0,0,0,0,91.81999999999971,0.805980158597792,0,0,0,,,0,0,0,10,4,2024,Paid On Time or Early,0,0,,,0,0,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,Low Risk,R01 - Invoice without purchase order
INV0007303,FCT-877430,SUP00016,DPT007,PO0003384,2024-09-07,12204.6,DZD,30,2024-10-07,Pending Review,0,0,0,30,0,Supplier_0016,Consulting,United Arab Emirates,2022-10-18,TAX-99403163,0,DZ777096022989,0,Human Resources,Corporate,25000,SUP00016,DPT007,2024-07-16,6065.39,Approved,Buyer_E,0,,,0.0,0,0,0,Not Paid,Not Paid,0,,,0,0,0,,,0,0,0,6139.21,101.21706930634305,1,0,0,9,3,2024,Unpaid,0,0,,,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5.38,Low Risk,R14 - Invoice exceeds PO amount
INV0007304,FCT-887840,SUP00194,DPT001,,2024-05-04,451.61,DZD,30,2024-06-03,Validated,1,0,0,30,0,Supplier_0194,Consulting,Algeria,2019-08-27,MISSING_TAX_ID,1,DZ853945172367,0,Finance,Corporate,50000,,,,,,,1,2024-05-27,2024-05-27,462.91,0,0,0,Bank Transfer,Completed,1,23.0,-7.0,0,0,0,11.300000000000011,2.5021589424503468,0,0,0,,,0,0,0,5,2,2024,Paid On Time or Early,0,0,,,0,0,22,2,12,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,11.83,Low Risk,R01 - Invoice without purchase order
INV0007305,FCT-918653,SUP00006,DPT002,PO0004920,2024-11-14,16983.11,DZD,45,2024-12-29,Validated,0,0,0,45,0,Supplier_0006,Telecom,Algeria,2022-03-07,TAX-29075914,0,DZ251200763719,0,Procurement,Operations,50000,SUP00006,DPT002,2024-11-20,5777.66,Approved,Buyer_D,1,2025-01-21,2025-01-21,17203.68,0,0,1,Bank Transfer,Pending,1,68.0,23.0,0,1,0,220.5699999999997,1.2987609454334317,0,0,0,11205.45,193.944434251929,1,0,0,11,4,2024,Payment Issue,0,0,,,0,0,17,2,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,9.14,Low Risk,R14 - Invoice exceeds PO amount
INV0007306,FCT-532492,SUP00026,DPT006,PO0002492,2024-02-11,1980.88,DZD,30,2024-03-12,Validated,0,0,0,30,0,Supplier_0026,Telecom,Algeria,2023-06-19,TAX-80887187,0,DZ258662228519,0,Marketing,Support,100000,SUP00026,DPT006,2024-10-10,4300.34,Approved,Buyer_F,0,,,0.0,0,0,0,Not Paid,Not Paid,0,,,0,0,0,,,0,0,0,-2319.46,-53.936665472962595,0,0,0,2,1,2024,Unpaid,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
